year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
2009,9,2009-09,17.752564027103404,3.8139366997613138,29.278011745876768
2009,10,2009-10,18.059251737423665,8.864333258734803,29.35651075575089
2009,11,2009-11,17.388034024650665,7.577627902560778,27.85425448947484
2009,12,2009-12,20.400060595349487,12.733794826931444,29.196355183919252
2010,1,2010-01,19.080947378288442,12.459451972113754,27.102068752712626
2010,2,2010-02,19.64412848003326,11.058762953016526,28.288964843749966
2010,3,2010-03,18.749307190360696,10.69892171223961,29.213052368164085
2010,4,2010-04,15.249496587117562,5.893507893880212,24.124109056260863
2010,5,2010-05,12.644717943654143,2.4290340847439325,21.302111816406295
2010,6,2010-06,8.625220845540355,-4.809203762478262,20.833728705512158
2010,7,2010-07,9.438741592352528,-3.1523332383897014,20.697536214192723
2010,8,2010-08,12.372620508519844,-1.2580081515841357,26.50196804470488
2010,9,2010-09,17.88337505905713,5.947407023111964,28.52460157606339
2010,10,2010-10,19.48745099823111,6.921614583333337,31.267799886067735
2010,11,2010-11,19.002144876644934,8.542567613389735,30.786800808376768
2010,12,2010-12,19.394614070860428,12.384921773274755,28.704226684570358
2011,1,2011-01,18.554729726009782,11.241930474175376,25.599525705973292
2011,2,2011-02,18.512096689617806,11.794470214843727,26.66643066406249
2011,3,2011-03,18.817575627900112,10.90880330403644,26.9139404296875
2011,4,2011-04,14.067514671043114,1.055414157443579,25.761525811089427
2011,5,2011-05,11.717950701969926,-0.304660288492812,20.50938415527338
2011,6,2011-06,8.338903500121319,-1.5208116319444116,18.425535583496128
2011,7,2011-07,7.517744331861195,-2.875585598415796,19.769466824001768
2011,8,2011-08,11.344367080834388,-0.9394495646159271,26.147428385416674
2011,9,2011-09,17.07847263430375,5.705149841308582,28.416595119900194
2011,10,2011-10,18.786400158060644,4.9203450520833485,33.86565890842019
2011,11,2011-11,19.90773237346133,8.138864813910573,32.35685645209418
2011,12,2011-12,19.42235746805244,11.268763224283873,29.379926893446168
2012,1,2012-01,20.20758417920257,12.629852973090294,29.78473849826389
2012,2,2012-02,20.423866194996663,10.033371649848107,28.554535590277794
2012,3,2012-03,18.688158892559727,8.685533650716195,29.76142205132379
2012,4,2012-04,15.40295653590448,5.093572998046909,26.140455118815055
2012,5,2012-05,14.113333180016184,0.5367865668403056,27.06817864312069
2012,6,2012-06,9.480522511800132,-2.4808519151475252,21.937350463867176
2012,7,2012-07,10.489784209275342,-2.732449679904505,21.414693535698802
2012,8,2012-08,13.254928718758379,-1.2824258592393676,27.12715759277347
2012,9,2012-09,14.448978888900172,3.2043715582953496,27.93145480685763
